AC,ID,DE,TP
PF03069.18,FmdA_AmdA,Acetamidase/Formamidase family,Family
PF02663.17,FmdE,"FmdE, Molybdenum formylmethanofuran dehydrogenase operon",Domain
PF09766.12,FmiP_Thoc5,Fms-interacting protein/Thoc5,Family
PF04205.17,FMN_bind,FMN-binding domain,Domain
PF04299.15,FMN_bind_2,Putative FMN-binding domain,Family
PF01070.21,FMN_dh,FMN-dependent dehydrogenase,Domain
PF03358.18,FMN_red,NADPH-dependent FMN reductase,Domain
PF00743.22,FMO-like,Flavin-binding monooxygenase-like,Family
PF17315.5,FMP23,Found in mitochondrial proteome,Family
PF10344.12,Fmp27,Mitochondrial protein from FMP27,Family
PF10347.12,Fmp27_GFWDK,RNA pol II promoter Fmp27 protein domain,Domain
PF10305.12,Fmp27_SW,RNA pol II promoter Fmp27 protein domain,Domain
PF10359.12,Fmp27_WPPW,RNA pol II promoter Fmp27 protein domain,Domain
PF07091.14,FmrO,Ribosomal RNA methyltransferase (FmrO),Family
PF00039.21,fn1,Fibronectin type I domain,Domain
PF00040.22,fn2,Fibronectin type II domain,Domain
PF00041.24,fn3,Fibronectin type III domain,Domain
PF14310.9,Fn3-like,Fibronectin type III-like domain,Family
PF16893.8,fn3_2,Fibronectin type III domain,Domain
PF14686.9,fn3_3,"Polysaccharide lyase family 4, domain II",Domain
PF16794.8,fn3_4,Fibronectin-III type domain,Domain
PF06280.15,fn3_5,Fn3-like domain,Domain
PF17766.4,fn3_6,Fibronectin type-III domain,Domain
PF18447.4,FN3_7,Fibronectin type III domain,Domain
PF13287.9,Fn3_assoc,Fn3 associated,Domain
PF17808.4,fn3_PAP,Fn3-like domain from Purple Acid Phosphatase,Domain
PF05725.15,FNIP,FNIP Repeat,Repeat
PF14638.9,FNIP_C,Folliculin-interacting protein C-terminus,Family
PF14637.9,FNIP_M,Folliculin-interacting protein middle domain,Family
PF14636.9,FNIP_N,Folliculin-interacting protein N-terminus,Family
PF02986.17,Fn_bind,Fibronectin binding repeat,Motif
PF03274.17,Foamy_BEL,Foamy virus BEL 1/2 protein,Family
PF03408.17,Foamy_virus_ENV,Foamy virus envelope protein,Family
PF11229.11,Focadhesin,Focadhesin,Family
PF03623.16,Focal_AT,Focal adhesion targeting region,Domain
PF15888.8,FOG_N,Folded gastrulation N-terminus,Domain
PF11817.11,Foie-gras_1,Foie gras liver health family 1,Repeat
PF09254.14,FokI_cleav_dom,"FokI, cleavage domain",Domain
PF02981.18,FokI_D1,"FokI, recognition domain, subdomain 1",Domain
PF16902.8,FokI_D3,"FokI, D3 domain",Domain
PF02980.19,FokI_dom_2,"FokI, recognition domain, subdomain 2",Domain
PF01770.21,Folate_carrier,Reduced folate carrier,Family
PF03024.17,Folate_rec,Folate receptor family,Domain
PF02152.21,FolB,Dihydroneopterin aldolase,Domain
PF11704.11,Folliculin,Vesicle coat protein involved in Golgi to plasma membrane transport,Family
PF16692.8,Folliculin_C,Folliculin C-terminal domain,Domain
PF09289.13,FOLN,Follistatin/Osteonectin-like EGF domain,Domain
PF09398.13,FOP_dimer,FOP N terminal dimerisation domain,Domain
PF13865.9,FoP_duplication,C-terminal duplication domain of Friend of PRMT1,Family
PF00250.21,Forkhead,Forkhead domain,Domain
PF08430.15,Forkhead_N,Forkhead N-terminal region,Family
PF09163.14,Form-deh_trans,"Formate dehydrogenase N, transmembrane",Domain
PF18382.4,Formin_GBD_N,Formin N-terminal GTPase-binding domain,Domain
PF02911.21,Formyl_trans_C,"Formyl transferase, C-terminal domain",Domain
PF00551.22,Formyl_trans_N,Formyl transferase,Domain
PF01226.20,Form_Nir_trans,Formate/nitrite transporter,Family
PF12414.11,Fox-1_C,Calcitonin gene-related peptide regulator C terminal,Family
PF16676.8,FOXO-TAD,Transactivation domain of FOXO protein family,Domain
PF16675.8,FOXO_KIX_bdg,"KIX-binding domain of forkhead box O, CR2",Family
PF16159.8,FOXP-CC,FOXP coiled-coil domain,Domain
PF09758.12,FPL,Uncharacterised conserved protein,Family
PF06963.15,FPN1,Ferroportin1 (FPN1),Family
PF10621.12,FpoO,F420H2 dehydrogenase subunit FpoO,Family
PF05911.14,FPP,"Filament-like plant protein, long coiled-coil",Coiled-coil
PF16104.8,FPRL1_inhibitor,Formyl peptide receptor-like 1 inhibitory protein,Family
PF17614.5,FPV060,Viral CC-type chemokine,Family
PF08445.13,FR47,FR47-like protein,Family
PF09725.12,Fra10Ac1,Folate-sensitive fragile site protein Fra10Ac1,Family
PF10277.12,Frag1,Frag1/DRAM/Sfk1 family,Family
PF16376.8,fragilysinNterm,N-terminal domain of fragilysin,Domain
PF05994.14,FragX_IP,Cytoplasmic Fragile-X interacting family,Family
PF14407.9,Frankia_peptide,Ribosomally synthesized peptide prototyped by Frankia Franean1_4349.,Family
PF01491.19,Frataxin_Cyay,Frataxin-like domain,Domain
PF08771.14,FRB_dom,FKBP12-rapamycin binding domain,Domain
PF03197.16,FRD2,Bacteriophage FRD2 protein,Family
PF19309.2,Frem_N,Frem protein N-terminal domain,Domain
PF08867.14,FRG,FRG domain,Domain
PF06229.15,FRG1,FRG1-like domain,Domain
PF15315.9,FRG2,Facioscapulohumeral muscular dystrophy candidate 2,Family
PF04432.16,FrhB_FdhB_C,"Coenzyme F420 hydrogenase/dehydrogenase, beta subunit C terminus",Domain
PF04422.16,FrhB_FdhB_N,"Coenzyme F420 hydrogenase/dehydrogenase, beta subunit N-term",Family
PF07899.14,Frigida,Frigida-like protein,Family
PF02434.19,Fringe,Fringe-like,Family
PF01534.20,Frizzled,Frizzled/Smoothened family membrane region,Family
PF18032.4,FRP,Photoprotection regulator fluorescence recovery protein,Domain
PF06901.15,FrpC,RTX iron-regulated protein FrpC,Family
PF09421.13,FRQ,Frequency clock protein,Family
PF06500.14,FrsA-like,Esterase FrsA-like,Family
PF11768.11,Frtz,WD repeat-containing and planar cell polarity effector protein Fritz,Repeat
PF03881.17,Fructosamin_kin,Fructosamine kinase,Family
PF19421.2,Fry_C,Furry protein C-terminal,Domain
PF03032.18,FSAP_sig_propep,Frog skin active peptide family signal and propeptide,Family
PF10479.12,FSA_C,Fragile site-associated protein C-terminus,Family
PF03959.16,FSH1,Serine hydrolase (FSH1),Domain
PF15554.9,FSIP1,FSIP1 family,Family
PF15783.8,FSIP2,Fibrous sheath-interacting protein 2,Family
PF13955.9,Fst_toxin,"Toxin Fst, type I toxin-antitoxin system",Domain
PF13095.9,FTA2,Kinetochore Sim4 complex subunit FTA2,Family
PF13093.9,FTA4,"Kinetochore complex Fta4 of Sim4 subunit, or CENP-50",Family
PF02971.17,FTCD,Formiminotransferase domain,Domain
PF04961.15,FTCD_C,Formiminotransferase-cyclodeaminase,Family
PF07837.15,FTCD_N,"Formiminotransferase domain, N-terminal subdomain",Domain
PF01827.30,FTH,FTH domain,Domain
PF01268.22,FTHFS,Formate--tetrahydrofolate ligase,Family
PF12934.10,FTO_CTD,FTO C-terminal domain,Domain
PF12933.10,FTO_NTD,FTO catalytic domain,Domain
PF07504.16,FTP,Fungalysin/Thermolysin Propeptide Motif,Motif
PF01913.21,FTR,Formylmethanofuran-tetrahydromethanopterin formyltransferase,Domain
PF03239.17,FTR1,Iron permease FTR1 family,Family
PF10080.12,FtrD-like,Membrane iron-sulfur containing protein FtrD-like,Family
PF02741.18,FTR_C,"FTR, proximal lobe",Domain
PF14450.9,FtsA,Cell division protein FtsA,Domain
PF11983.11,FtsA_C,"Cell division protein FtsA, C-terminal",Family
PF06480.18,FtsH_ext,FtsH Extracellular,Family
PF01728.22,FtsJ,FtsJ-like methyltransferase,Family
PF13491.9,FtsK_4TM,4TM region of DNA translocase FtsK/SpoIIIE,Domain
PF17854.4,FtsK_alpha,FtsK alpha domain,Domain
PF09397.13,FtsK_gamma,Ftsk gamma domain,Domain
PF01580.21,FtsK_SpoIIIE,FtsK/SpoIIIE family,Domain
PF12538.11,FtsK_SpoIIIE_N,DNA transporter,Family
PF04999.16,FtsL,Cell division protein FtsL,Coiled-coil
PF19579.2,FtsL_2,Bacteriodetes cell division protein (FtsL-like),Domain
PF03799.18,FtsQ_DivIB_C,"Cell division protein FtsQ/DivIB, C-terminal",Domain
PF01098.22,FTSW_RODA_SPOVE,Cell cycle protein,Family
PF02687.24,FtsX,FtsX-like permease family,Family
PF18075.4,FtsX_ECD,FtsX extracellular domain,Domain
PF12327.11,FtsZ_C,"FtsZ family, C-terminal domain",Domain
PF03867.17,FTZ,"Fushi tarazu (FTZ), N-terminal region",Family
PF07959.15,Fucokinase,L-fucokinase,Repeat
PF02952.20,Fucose_iso_C,"L-fucose isomerase, C-terminal domain",Domain
PF07881.15,Fucose_iso_N1,"L-fucose isomerase, first N-terminal domain",Family
PF07882.15,Fucose_iso_N2,"L-fucose isomerase, second N-terminal domain",Family
PF16757.8,Fucosidase_C,Alpha-L-fucosidase C-terminal domain,Domain
PF18025.4,FucT_N,"Alpha-(1,3)-fucosyltransferase FucT N-terminal domain",Domain
PF10415.12,FumaraseC_C,Fumarase C C-terminus,Domain
PF02300.20,Fumarate_red_C,Fumarate reductase subunit C,Domain
PF02313.20,Fumarate_red_D,Fumarate reductase subunit D,Domain
PF03630.17,Fumble,Fumble,Family
PF05681.17,Fumerase,Fumarate hydratase (Fumerase),Family
PF05683.15,Fumerase_C,Fumarase C-terminus,Family
PF04930.18,FUN14,FUN14 family,Family
PF16797.8,Fungal_KA1,Fungal kinase associated-1 domain,Domain
PF07938.15,Fungal_lectin,Fungal fucose-specific lectin,Repeat
PF18647.4,Fungal_lectin_2,Alpha-galactosyl-binding fungal lectin,Domain
PF12709.10,Fungal_TACC,Fungal Transforming acidic coiled-coil (TACC) proteins,Coiled-coil
PF04082.21,Fungal_trans,Fungal specific transcription factor domain,Domain
PF11951.11,Fungal_trans_2,Fungal specific transcription factor domain,Family
PF10917.11,Fungus-induced,Fungus-induced protein,Family
PF05933.16,Fun_ATP-synt_8,Fungal ATP synthase protein 8 (A6L),Family
PF01475.22,FUR,Ferric uptake regulator family,Family
PF00757.23,Furin-like,Furin-like cysteine rich region,Domain
PF15913.8,Furin-like_2,"Furin-like repeat, cysteine-rich",Domain
PF13076.9,Fur_reg_FbpA,Fur-regulated basic protein A,Family
PF13040.9,Fur_reg_FbpB,Fur-regulated basic protein B,Family
PF04632.15,FUSC,Fusaric acid resistance protein family,Family
PF12805.10,FUSC-like,FUSC-like inner membrane protein yccS,Domain
PF13515.9,FUSC_2,Fusaric acid resistance protein-like,Family
PF15993.8,Fuseless,Fuseless,Family
PF13044.9,Fusion_F0,"Fusion glycoprotein F0, Isavirus",Family
PF00523.21,Fusion_gly,Fusion glycoprotein F0,Family
PF01621.20,Fusion_gly_K,Cell fusion glycoprotein K,Family
PF19745.2,FUT8_N_cat,"Alpha-(1,6)-fucosyltransferase N- and catalytic domains",Domain
PF19036.3,Fuz_longin_1,"First Longin domain of FUZ, MON1 and HPS1",Domain
PF19037.3,Fuz_longin_2,"Second Longin domain of FUZ, MON1 and HPS1",Domain
PF19038.3,Fuz_longin_3,"Third Longin domain of FUZ, MON1 and HPS1",Domain
PF09259.14,Fve,Fungal immunomodulatory protein Fve,Domain
PF20011.2,fvmJAB_N,JAB N-terminal domain,Domain
PF20007.2,fvmRadSAM-pep,FtsH ternary system-associated peptide,Family
PF19998.2,fvmX1,FtsH ternary system domain X1,Domain
PF20000.2,fvmX2,FtsH ternary system domain X2,Domain
PF19999.2,fvmX3,FtsH ternary system domain X3,Domain
PF20002.2,fvmX3-analog,FtsH ternary system domain X3-analog,Family
PF20003.2,fvmX5,FtsH ternary system domain X5,Domain
PF20004.2,fvmX6,FtsH ternary system domain X6,Domain
PF20005.2,fvmX7,FtsH ternary system domain X7,Domain
PF20006.2,fvmYukDl_N,YukD-like N-terminal domain,Domain
PF14922.9,FWWh,Protein of unknown function,Family
PF14670.9,FXa_inhibition,Coagulation Factor Xa inhibitory site,Domain
PF12235.11,FXMRP1_C_core,Fragile X-related 1 protein core C terminal,Family
PF16098.8,FXMR_C2,Fragile X-related mental retardation protein C-terminal region 2,Family
PF16096.8,FXR_C1,Fragile X-related 1 protein C-terminal region 2,Disordered
PF16097.8,FXR_C3,Fragile X-related 1 protein C-terminal region 3,Family
PF04186.16,FxsA,FxsA cytoplasmic membrane protein,Family
PF09538.13,FYDLN_acid,Protein of unknown function (FYDLN_acid),Family
PF05965.17,FYRC,F/Y rich C-terminus,Family
PF05964.17,FYRN,F/Y-rich N-terminus,Family
PF07078.14,FYTT,Forty-two-three protein,Family
PF01363.24,FYVE,FYVE zinc finger,Domain
PF02318.19,FYVE_2,FYVE-type zinc finger,Family
PF01392.25,Fz,Fz domain,Domain
PF04799.16,Fzo_mitofusin,fzo-like conserved region,Family
PF08919.13,F_actin_bind,F-actin binding,Domain
PF18060.4,F_actin_bund_C,F actin bundling C terminal,Domain
PF01115.20,F_actin_cap_B,"F-actin capping protein, beta subunit",Family
PF01116.23,F_bP_aldolase,Fructose-bisphosphate aldolase class-II,Domain
PF12803.10,G-7-MTase,mRNA (guanine-7-)methyltransferase (G-7-MTase),Domain
PF00503.23,G-alpha,G-protein alpha subunit,Domain
PF00631.25,G-gamma,GGL domain,Domain
PF01585.26,G-patch,G-patch domain,Family
PF12656.10,G-patch_2,G-patch domain,Domain
PF15103.9,G0-G1_switch_2,G0/G1 switch protein 2,Family
PF01125.20,G10,G10 protein,Domain
PF18442.4,G2BR,E3 gp78 Ube2g2-binding region (G2BR),Domain
PF07474.15,G2F,G2F domain,Domain
PF02660.18,G3P_acyltransf,Glycerol-3-phosphate acyltransferase,Family
PF04309.15,G3P_antiterm,Glycerol-3-phosphate responsive antiterminator,Domain
PF07501.15,G5,G5 domain,Domain
PF15096.9,G6B,G6B family,Family
PF10786.12,G6PD_bact,Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49),Family
PF02781.19,G6PD_C,"Glucose-6-phosphate dehydrogenase, C-terminal domain",Domain
PF00479.25,G6PD_N,"Glucose-6-phosphate dehydrogenase, NAD binding domain",Domain
PF10162.12,G8,G8 domain,Domain
PF01468.20,GA,GA module,Domain
PF17573.5,GA-like,GA-like domain,Domain
PF04114.17,Gaa1,"Gaa1-like, GPI transamidase component",Family
PF19976.2,GAAD,GTPase-associated adaptor domain,Domain
PF11620.11,GABP-alpha,GA-binding protein alpha chain,Family
PF02938.17,GAD,GAD domain,Domain
PF08887.14,GAD-like,GAD-like domain,Domain
PF01590.29,GAF,GAF domain,Domain
PF13185.9,GAF_2,GAF domain,Domain
PF13492.9,GAF_3,GAF domain,Domain
PF13975.9,gag-asp_proteas,gag-polyprotein putative aspartyl protease,Domain
PF09237.14,GAGA,GAGA factor,Domain
PF06217.15,GAGA_bind,GAGA binding protein-like family,Domain
PF16828.8,GAGBD,GAG-binding domain on surface antigen,Domain
PF05831.14,GAGE,GAGE protein,Family
PF01140.22,Gag_MA,"Matrix protein (MA), p15",Family
PF02337.20,Gag_p10,Retroviral GAG p10 protein,Family
PF01141.21,Gag_p12,"Gag polyprotein, inner coat protein p12",Family
PF08723.13,Gag_p15,Gag protein p15,Domain
PF00540.21,Gag_p17,gag gene protein p17 (matrix protein),Domain
PF02228.19,Gag_p19,Major core protein p19,Family
PF00607.23,Gag_p24,gag protein p24 N-terminal domain,Domain
PF19317.2,Gag_p24_C,Gag protein p24 C-terminal domain,Domain
PF02093.19,Gag_p30,Gag P30 core shell protein,Family
PF08705.14,Gag_p6,Gag protein p6,Domain
PF13976.9,gag_pre-integrs,GAG-pre-integrase domain,Domain
PF03276.17,Gag_spuma,Spumavirus gag protein,Family
PF16489.8,GAIN,GPCR-Autoproteolysis INducing (GAIN) domain,Domain
PF18619.4,GAIN_A,GPCR-Autoproteolysis-INducing (GAIN) subdomain A,Domain
PF06990.14,Gal-3-0_sulfotr,Galactose-3-O-sulfotransferase,Family
PF00337.25,Gal-bind_lectin,Galactoside-binding lectin,Domain
PF18535.4,Gal11_ABD1,Gal11 activator-binding domain (ABD1),Domain
PF03902.16,Gal4_dimer,Gal4-like dimerisation domain,Family
PF01762.24,Galactosyl_T,Galactosyltransferase,Family
PF01296.21,Galanin,Galanin,Family
PF17974.4,GalBD_like,Galactose-binding domain-like,Domain
PF10509.12,GalKase_gal_bdg,Galactokinase galactose-binding signature,Domain
PF02052.18,Gallidermin,Gallidermin,Family
PF01087.25,GalP_UDP_transf,"Galactose-1-phosphate uridyl transferase, N-terminal domain",Domain
PF02744.20,GalP_UDP_tr_C,"Galactose-1-phosphate uridyl transferase, C-terminal domain",Domain
PF17337.5,Gal_GalNac_35kD,Galactose-inhibitable lectin 35 kDa subunit,Family
PF02140.21,Gal_Lectin,Galactose binding lectin domain,Domain
PF13802.9,Gal_mutarotas_2,Galactose mutarotase-like,Domain
PF18080.4,Gal_mutarotas_3,Galactose mutarotase-like fold domain,Domain
PF06064.14,Gam,Host-nuclease inhibitor protein Gam,Family
PF00304.23,Gamma-thionin,Gamma-thionin family,Domain
PF05908.14,Gamma_PGA_hydro,Poly-gamma-glutamate hydrolase,Domain
PF20052.2,GAP1-C,"GTPase-associated protein 1, C-terminal domain",Domain
PF20014.2,GAP1-M,"GTPase-associated protein 1, middle domain",Domain
PF20012.2,GAP1-N1,"GTPase-associated protein 1, N-terminal domain type 1",Domain
PF20013.2,GAP1-N2,"GTPase-associated protein 1, N-terminal domain type 2",Domain
PF17155.7,GAPES1,Gammaproteobacterial periplasmic sensor domain,Family
PF17156.7,GAPES2,Gammaproteobacterial periplasmic sensor domain,Family
PF17154.7,GAPES3,Gammaproteobacterial periplasmic sensor domain,Family
PF17157.7,GAPES4,Gammaproteobacterial periplasmic sensor domain,Family
PF11770.11,GAPT,GRB2-binding adapter (GAPT),Family
PF04410.17,Gar1,Gar1/Naf1 RNA binding region,Domain
PF16731.8,GARP,Glutamic acid/alanine-rich protein of Trypanosoma,Domain
PF01071.22,GARS_A,"Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain",Domain
PF02843.19,GARS_C,"Phosphoribosylglycinamide synthetase, C domain",Domain
PF02844.18,GARS_N,"Phosphoribosylglycinamide synthetase, N domain",Domain
PF13851.9,GAS,Growth-arrest specific micro-tubule binding,Coiled-coil
PF02187.20,GAS2,Growth-Arrest-Specific Protein 2 Domain,Family
PF02704.17,GASA,Gibberellin regulated protein,Family
PF04598.15,Gasdermin,Gasdermin pore forming domain,Domain
PF17708.4,Gasdermin_C,Gasdermin PUB domain,Domain
PF19994.2,GASH,GTPase-associated system helical domain,Domain
PF00918.20,Gastrin,Gastrin/cholecystokinin family,Family
PF00741.21,Gas_vesicle,Gas vesicle protein,Family
PF01304.20,Gas_vesicle_C,Gas vesicles protein GVPc repeated domain,Repeat
PF03127.17,GAT,GAT domain,Domain
PF00320.30,GATA,GATA zinc finger,Domain
PF05349.15,GATA-N,"GATA-type transcription activator, N-terminal",Family
PF00117.31,GATase,Glutamine amidotransferase class-I,Domain
PF07090.14,GATase1_like,Putative glutamine amidotransferase,Domain
PF00310.24,GATase_2,Glutamine amidotransferases class-II,Domain
PF07685.17,GATase_3,CobB/CobQ-like glutamine amidotransferase domain,Domain
PF13230.9,GATase_4,Glutamine amidotransferases class-II,Domain
PF13507.9,GATase_5,CobB/CobQ-like glutamine amidotransferase domain,Domain
PF13522.9,GATase_6,Glutamine amidotransferase domain,Domain
PF13537.9,GATase_7,Glutamine amidotransferase domain,Domain
PF02934.18,GatB_N,GatB/GatE catalytic domain,Domain
PF02637.21,GatB_Yqey,GatB domain,Domain
PF18195.4,GatD_N,GatD N-terminal domain,Domain
PF07670.17,Gate,Nucleoside recognition,Domain
PF08013.14,GatZ_KbaZ-like,"D-tagatose-1,6-bisphosphate aldolase subunit GatZ/KbaZ-like",Domain
PF04572.15,Gb3_synth,"Alpha 1,4-glycosyltransferase conserved region",Family
PF06155.15,GBBH-like_N,"Gamma-butyrobetaine hydroxylase-like, N-terminal",Domain
PF02263.22,GBP,"Guanylate-binding protein, N-terminal domain",Domain
PF18416.4,GbpA_2,N-acetylglucosamine binding protein domain 2,Domain
PF08363.13,GbpC,Glucan-binding protein C,Family
PF02841.17,GBP_C,"Guanylate-binding protein, C-terminal domain",Domain
PF02425.18,GBP_PSP,Paralytic/GBP/PSP peptide,Family
PF02526.17,GBP_repeat,Glycophorin-binding protein,Repeat
PF18455.4,GBR2_CC,Gamma-aminobutyric acid type B receptor subunit 2 coiled-coil domain,Coiled-coil
PF17580.5,GBR_NSP5,Group B Rotavirus Non-structural protein 5,Family
PF08481.13,GBS_Bsp-like,GBS Bsp-like repeat,Domain
PF12786.10,GBV-C_env,GB virus C genotype envelope,Family
PF04189.16,Gcd10p,Gcd10p family,Family
PF08704.13,GCD14,tRNA methyltransferase complex GCD14 subunit,Family
PF14801.9,GCD14_N,tRNA methyltransferase complex GCD14 subunit N-term,Domain
PF07842.15,GCFC,GC-rich sequence DNA-binding factor-like protein,Family
PF02649.17,GCHY-1,Type I GTP cyclohydrolase folE2,Family
PF05165.15,GCH_III,GTP cyclohydrolase III,Family
PF13324.9,GCIP,Grap2 and cyclin-D-interacting,Family
PF07802.14,GCK,GCK domain,Domain
PF03615.18,GCM,GCM motif protein,Family
PF12074.11,Gcn1_N,Generalcontrol nonderepressible 1 (Gcn1) N-terminal,Family
PF06320.16,GCN5L1,GCN5-like protein 1 (GCN5L1),Family
PF18229.4,GcnA_N,N-acetyl-beta-D-glucosaminidase N-terminal domain,Domain
PF15328.9,GCOM2,Putative GRINL1B complex locus protein 2,Family
PF14609.9,GCP5-Mod21,gamma-Tubulin ring complex non-core subunit mod21,Family
PF19340.2,GCP6_N,Gamma-tubulin complex component 6 N-terminus,Family
PF04551.17,GcpE,GcpE protein,Family
PF04130.16,GCP_C_terminal,Gamma tubulin complex component C-terminal,Domain
PF17681.4,GCP_N_terminal,Gamma tubulin complex component N-terminal,Domain
PF02155.18,GCR,Glucocorticoid receptor,Family
PF12550.11,GCR1_C,Transcriptional activator of glycolytic enzymes,Family
PF07750.14,GcrA,GcrA cell cycle regulator,Family
PF03074.19,GCS,Glutamate-cysteine ligase,Family
PF04107.16,GCS2,Glutamate-cysteine ligase family 2(GCS2),Family
PF16647.8,GCSF,Granulocyte colony-stimulating factor,Domain
PF01597.22,GCV_H,Glycine cleavage H-protein,Domain
PF01571.24,GCV_T,Aminomethyltransferase folate-binding domain,Domain
PF08669.14,GCV_T_C,Glycine cleavage T-protein C-terminal barrel domain,Domain
PF09694.13,Gcw_chp,Bacterial protein of unknown function (Gcw_chp),Family
PF01150.20,GDA1_CD39,GDA1/CD39 (nucleoside phosphatase) family,Family
PF02347.19,GDC-P,Glycine cleavage system P-protein,Domain
PF06202.17,GDE_C,"Amylo-alpha-1,6-glucosidase",Repeat
PF12439.11,GDE_N,Glycogen debranching enzyme N terminal,Family
PF14742.9,GDE_N_bis,N-terminal domain of (some) glycogen debranching enzymes,Domain
